name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Thomas,00-0025390,yes,CLE,T,,,,,,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Cundiff,00-0020972,yes,CLE,K,,,,,,,,,,,3,3,44,9,4,0,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Lanning,00-0028347,yes,CLE,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,50,6,276,,,,,,,,,,,,,,,,,,,
T.Benjamin,00-0029269,yes,CLE,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,79,79,7,1,,,,,,,,,,,,,,
P.Kruger,00-0027033,yes,CLE,OLB,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Rubin,00-0026330,yes,CLE,DE,3,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Gipson,00-0028924,yes,CLE,FS,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Kitchen,00-0029378,yes,CLE,NT,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Jackson,00-0024249,yes,CLE,ILB,8,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Robertson,00-0028834,yes,CLE,ILB,3,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Ward,00-0027653,yes,CLE,SS,1,0,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Skrine,00-0028075,yes,CLE,CB,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Haden,00-0027860,yes,CLE,CB,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Bryant,00-0030553,yes,CLE,DE,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hughes,00-0029266,yes,CLE,DE,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Mingo,00-0030558,yes,CLE,OLB,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Taylor,00-0027959,yes,CLE,NT,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Owens,00-0027062,yes,CLE,CB,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bryant,00-0026533,yes,CLE,,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Tuel,00-0030024,no,BUF,QB,,,,,,,,,,,,,,,,,,,,,,,,,20,8,1,0,0,0,80,,,,,,,,,,,,,,,,,,,,,,,,
E.Manuel,00-0030526,no,BUF,QB,,,,,,,,,,,,,,,,,,,,,,,,,20,11,0,0,0,0,129,,,,,,,,,,,,,,,,,,1,14,0,0,0,0,14
C.Spiller,00-0027861,no,BUF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54,54,1,0,0,66
F.Jackson,00-0024204,no,BUF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,4,0,0,0,40,17,11,1,2,0,0,53
T.Choice,00-0026262,no,BUF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,22
C.Hogan,00-0028237,no,BUF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,2,0,0,0,16,,,,,,,
T.Graham,00-0029660,no,BUF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,2,0,0,0,21,,,,,,,
S.Chandler,00-0025516,no,BUF,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,4,0,0,0,49,,,,,,,
R.Woods,00-0030431,no,BUF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,5,0,0,0,64,,,,,,,
S.Johnson,00-0026364,no,BUF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,2,0,0,0,19,,,,,,,
D.Carpenter,00-0026003,no,BUF,K,,,,,,,,,,,1,1,52,3,3,0,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Powell,00-0028897,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,58,8,364,,,,,,,,,,,,,,,,,,,
M.Easley,00-0027708,no,BUF,WR,,,,,,,,,,,,,,,,,,,,18,19,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.McKelvin,00-0026151,no,BUF,CB,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,1,0,,,,,,,,,,,,,,
J.Leonhard,00-0023287,no,BUF,FS,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,0,1,0,,,,,,,,,,,,,,
K.Alonso,00-0030401,no,BUF,MLB,8,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Moats,00-0027777,no,BUF,OLB,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Williams,00-0023750,no,BUF,DE,2,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Branch,00-0025420,no,BUF,DE,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Lawson,00-0024237,no,BUF,OLB,3,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Williams,00-0024348,no,BUF,DT,6,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Searcy,00-0028038,no,BUF,SS,3,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Westerman,00-0026662,no,BUF,LB,1,0,0,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Dowtin,00-0029038,no,BUF,LB,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Dareus,00-0027941,no,BUF,DT,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Bryant,00-0028707,no,BUF,DT,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hughes,00-0027881,no,BUF,OLB,3,1,0,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Williams,00-0027972,no,BUF,SS,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Cutler,00-0024226,yes,CHI,QB,,,,,,1,1,2,1,-10,,,,,,,,,,,,,,,33,24,0,2,0,0,358,,,,,,,,,,,,,,,,,,4,12,0,0,0,0,27
M.Forte,00-0026184,yes,CHI,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,4,0,0,0,40,12,14,0,0,1,1,55
M.Bush,00-0025487,yes,CHI,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,0,0,0,12
E.Bennett,00-0026210,yes,CHI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,1,0,0,0,14,,,,,,,
B.Marshall,00-0024334,yes,CHI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,4,1,0,0,30,,,,,,,
M.Bennett,00-0026201,yes,CHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,5,0,0,0,56,,,,,,,
A.Jeffery,00-0029137,yes,CHI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3,10,1,0,0,218,,,,,,,
R.Gould,00-0023252,yes,CHI,K,,,,,,,,,,,1,1,27,3,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Podlesh,00-0025488,yes,CHI,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,54,4,181,,,,,,,,,,,,,,,,,,,
D.Hester,00-0024272,yes,CHI,WR,,,,,,,,,,,,,,,,,,,,24,26,0,2,0,,,,,,,,,,,,,17,17,0,1,0,,,,,,,,,,,,,,
D.Bass,00-0030517,yes,CHI,DE,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Wright,00-0027680,yes,CHI,SS,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Conte,00-0028031,yes,CHI,FS,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Collins,00-0027263,yes,CHI,DT,2,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.McClellin,00-0029250,yes,CHI,DE,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Tillman,00-0022123,yes,CHI,CB,3,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ja.Anderson,00-0024303,yes,CHI,OLB,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Briggs,00-0022128,yes,CHI,OLB,3,0,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jennings,00-0024277,yes,CHI,CB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Williams,00-0022780,yes,CHI,MLB,3,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Wootton,00-0027603,yes,CHI,DT,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Brees,00-0020531,no,NO,QB,,,,,,,,,,,,,,,,,,,,,,,,,35,29,0,2,0,0,288,,,,,,,,,,,,,,,,,,,,,,,,
D.Sproles,00-0023564,no,NO,RB,,,,,,,,,,,,,,,,,,,,19,19,0,2,0,,,,,,,,,,,,,2,2,0,1,0,19,0,3,0,0,0,31,3,5,0,0,0,0,10
J.Collins,00-0026072,no,NO,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,0,0,0,17,3,5,0,0,0,0,11
K.Robinson,00-0030348,no,NO,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,0,0,0,9
P.Thomas,00-0024813,no,NO,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,9,2,0,0,55,19,9,0,0,0,0,36
N.Toon,00-0029667,no,NO,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,1,0,0,0,35,,,,,,,
M.Colston,00-0024466,no,NO,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,2,0,0,0,15,,,,,,,
J.Graham,00-0027696,no,NO,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,10,0,0,0,135,,,,,,,
C.Jordan,00-0027962,no,NO,DE,0,0,0,0,3,0,0,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Hartley,00-0025824,no,NO,,,,,,,,,,,,4,4,48,12,2,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Morstead,00-0027114,no,NO,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1,56,4,195,,,,,,,,,,,,,,,,,,,
C.White,00-0029658,no,NO,CB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Carr,00-0023008,no,NO,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Haralson,00-0024354,no,NO,OLB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Vaccaro,00-0030060,no,NO,SS,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Lofton,00-0026177,no,NO,MLB,1,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Jenkins,00-0026990,no,NO,FS,0,1,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Humber,00-0026672,no,NO,OLB,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Bush,00-0027195,no,NO,FS,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Lewis,00-0026903,no,NO,CB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Galette,00-0027551,no,NO,OLB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Jenkins,00-0030070,no,NO,NT,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Wilson,00-0028010,no,NO,LB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Greer,00-0022527,no,NO,CB,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Hawthorne,00-0025999,no,NO,ILB,0,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Dalton,00-0027973,yes,CIN,QB,,,,,,,,,,,,,,,,,,,,,,,,,27,20,1,0,0,0,212,,,,,,,,,,,,,,,,,,6,9,0,0,0,0,25
M.Jones,00-0029293,yes,CIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,2,0,0,0,39,1,8,0,0,0,0,8
G.Bernard,00-0030456,yes,CIN,RB,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2,0,0,0,7,13,28,0,0,0,0,62
B.Green-Ellis,00-0025860,yes,CIN,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,13,1,1,0,0,67
J.Gresham,00-0027873,yes,CIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,4,0,0,0,24,,,,,,,
A.Green,00-0027942,yes,CIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,5,0,0,0,61,,,,,,,
M.Sanu,00-0029632,yes,CIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,2,0,0,0,28,,,,,,,
T.Eifert,00-0030549,yes,CIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,5,0,0,0,53,,,,,,,
R.Nelson,00-0025408,yes,CIN,FS,1,0,0,0,0,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Nugent,00-0023482,yes,CIN,K,,,,,,,,,,,2,2,50,6,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Huber,00-0027103,yes,CIN,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,2,57,6,275,,,,,,,,,,,,,,,,,,,
B.Tate,00-0027057,yes,CIN,WR,,,,,,,,,,,,,,,,,,,,29,29,0,1,0,,,,,,,,,,,,,7,7,0,1,0,,,,,,,,,,,,,,
A.Jones,00-0023441,yes,CIN,CB,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,2,0,,,,,,,,,,,,,,
G.Iloka,00-0029215,yes,CIN,SS,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Still,00-0029258,yes,CIN,DT,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Crocker,00-0022167,yes,CIN,DB,3,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Maualuga,00-0027014,yes,CIN,MLB,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Atkins,00-0027720,yes,CIN,DT,4,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Harrison,00-0020712,yes,CIN,OLB,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Mays,00-0027887,yes,CIN,FS,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Dunlap,00-0027662,yes,CIN,DE,1,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Peko,00-0024338,yes,CIN,DT,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Rey,00-0027245,yes,CIN,MLB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Newman,00-0022045,yes,CIN,CB,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Burfict,00-0028912,yes,CIN,OLB,1,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Gilberry,00-0026105,yes,CIN,DE,1,1,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Brady,00-0019596,no,NE,QB,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,38,18,1,0,0,0,197,,,,,,,,,,,,,,,,,,,,,,,,
J.Edelman,00-0027150,no,NE,WR,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,24,0,4,0,18,0,2,0,0,0,35,1,7,0,0,0,0,7
B.Bolden,00-0029239,no,NE,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,6,0,0,0,40,5,12,0,0,0,0,24
L.Blount,00-0027325,no,NE,RB,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,0,0,0,0,51
K.Thompkins,00-0030000,no,NE,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,3,0,0,0,16,,,,,,,
M.Hoomanawanui,00-0027732,no,NE,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,2,,,,,,,
D.Amendola,00-0026035,no,NE,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,4,0,0,0,55,,,,,,,
A.Dobson,00-0030540,no,NE,WR,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,2,0,0,0,49,,,,,,,
J.Mayo,00-0026150,no,NE,OLB,4,0,0,0.5,7,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,2,2,42,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Allen,00-0029984,no,NE,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,5,53,8,353,,,,,,,,,,,,,,,,,,,
L.Washington,00-0024332,no,NE,RB,,,,,,,,,,,,,,,,,,,,19,19,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.McCourty,00-0027647,no,NE,FS,4,1,0,0,8,,,,,,,,,,,,,,,24,27,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cha.Jones,00-0029585,no,NE,DE,3,0,0,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Arrington,00-0026071,no,NE,CB,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Dennard,00-0029596,no,NE,CB,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Hightower,00-0029669,no,NE,OLB,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Harmon,00-0030383,no,NE,SS,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Vellano,00-0030001,no,NE,DT,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Talib,00-0026160,no,NE,CB,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Ninkovich,00-0024349,no,NE,DE,2,0,0,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Gregory,00-0023998,no,NE,SS,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Kelly,00-0022539,no,NE,DT,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chr. Jones,00-0030106,no,NE,DT,2,0,0,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Spikes,00-0027668,no,NE,MLB,5,0,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Rodgers,00-0023459,yes,GB,QB,,,,,,0,1,1,1,-6,,,,,,,,,,,,,,,30,20,0,1,0,0,274,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,8
